ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
3777,27.0,3,135.0,93108,3.0,2.7,3.0,449,0.0,0.0,0,1.0,1
3778,62.0,37,98.0,94706,1.0,0.9,1.0,151,0.0,0.0,1,0.0,0
3779,66.0,41,14.0,95814,4.0,0.6,2.0,0,0.0,0.0,0,0.0,0
3780,53.0,27,64.0,93407,4.0,2.6,1.0,0,0.0,0.0,1,1.0,0
3781,49.0,25,109.0,92780,2.0,6.8,1.0,0,0.0,0.0,0,0.0,0
3782,65.0,40,118.0,94104,1.0,1.3,1.0,333,0.0,1.0,1,1.0,0
3783,30.0,5,80.0,91311,4.0,2.2,2.0,0,1.0,0.0,1,0.0,0
3784,60.0,34,51.0,90028,3.0,1.4,3.0,0,0.0,0.0,0,0.0,0
3785,30.0,6,115.0,94611,4.0,3.8,2.0,0,0.0,0.0,1,0.0,1
3786,54.0,28,83.0,95841,1.0,2.4,1.0,0,0.0,0.0,1,0.0,0
3787,54.0,28,90.0,91301,1.0,0.3,1.0,0,0.0,0.0,1,0.0,0
3788,37.0,12,28.0,95616,4.0,1.7,1.0,0,1.0,1.0,1,0.0,0
3789,32.0,7,82.0,95616,2.0,2.5,1.0,221,0.0,0.0,1,1.0,0
3790,51.0,27,24.0,94301,3.0,0.4,1.0,0,0.0,0.0,1,1.0,0
3791,46.0,22,71.0,92029,2.0,1.7,1.0,0,0.0,0.0,1,1.0,0
3792,41.0,17,80.0,91330,1.0,0.3,1.0,0,0.0,0.0,0,0.0,0
3793,62.0,36,109.0,92709,4.0,1.7,3.0,0,0.0,0.0,1,0.0,0
3794,54.0,28,140.0,91711,1.0,2.9,1.0,0,0.0,0.0,1,0.0,0
3795,52.0,27,39.0,92612,4.0,0.2,2.0,0,1.0,0.0,1,0.0,0
3796,51.0,25,39.0,94010,1.0,1.2,2.0,98,0.0,0.0,1,0.0,0
3797,24.0,-2,50.0,94920,3.0,2.4,2.0,0,1.0,0.0,0,0.0,0
3798,61.0,35,31.0,92521,2.0,0.3,1.0,0,0.0,0.0,1,0.0,0
3799,55.0,25,35.0,93943,3.0,1.0,3.0,144,0.0,0.0,1,1.0,0
3800,37.0,11,44.0,93109,4.0,0.2,1.0,0,0.0,0.0,0,1.0,0
3801,64.0,38,35.0,93955,1.0,0.5,3.0,0,0.0,0.0,1,0.0,0
3802,34.0,8,20.0,95616,2.0,0.3,1.0,106,0.0,0.0,1,1.0,0
3803,31.0,7,10.0,95616,4.0,0.7,2.0,0,0.0,0.0,1,0.0,0
3804,42.0,18,83.0,96001,4.0,2.0,3.0,0,0.0,0.0,1,0.0,0
3805,47.0,22,203.0,95842,2.0,8.8,1.0,0,0.0,0.0,1,0.0,0
3806,29.0,5,84.0,93109,3.0,0.8,1.0,0,0.0,0.0,0,0.0,0
3807,34.0,8,41.0,92096,4.0,0.8,1.0,0,0.0,0.0,0,0.0,0
3808,36.0,11,164.0,95051,2.0,7.8,1.0,0,0.0,0.0,1,1.0,0
3809,34.0,10,152.0,90089,2.0,6.5,1.0,0,0.0,0.0,0,0.0,0
3810,26.0,2,62.0,94080,4.0,1.6,1.0,0,1.0,0.0,0,0.0,0
3811,48.0,24,12.0,94707,4.0,1.0,1.0,89,0.0,0.0,0,0.0,0
3812,47.0,23,28.0,94061,4.0,0.6,1.0,0,0.0,0.0,1,0.0,0
3813,39.0,13,52.0,94720,1.0,2.0,1.0,0,0.0,0.0,0,1.0,0
3814,62.0,37,19.0,91343,3.0,1.3,2.0,97,0.0,0.0,1,0.0,0
3815,34.0,9,35.0,94304,3.0,1.3,1.0,0,0.0,0.0,0,0.0,0
3816,43.0,19,28.0,95053,4.0,0.3,1.0,96,0.0,0.0,1,0.0,0
3817,55.0,30,70.0,94904,3.0,2.0,2.0,0,0.0,0.0,1,1.0,0
3818,65.0,40,140.0,92093,1.0,0.9,1.0,0,0.0,0.0,0,0.0,0
3819,26.0,0,102.0,94305,4.0,2.3,3.0,0,0.0,0.0,0,0.0,0
3820,57.0,27,50.0,93950,4.0,2.0,3.0,0,0.0,0.0,1,0.0,0
3821,32.0,7,61.0,94102,3.0,2.3,1.0,205,0.0,0.0,1,1.0,0
3822,35.0,9,188.0,92220,2.0,3.7,2.0,259,0.0,0.0,1,0.0,1
3823,63.0,33,178.0,91768,4.0,9.0,3.0,0,0.0,0.0,0,0.0,1
3824,49.0,25,44.0,94708,4.0,0.9,2.0,194,0.0,0.0,1,0.0,0
3825,23.0,-1,12.0,95064,4.0,1.0,1.0,0,1.0,0.0,0,1.0,0
3826,30.0,6,69.0,94305,4.0,3.4,1.0,188,0.0,0.0,0,1.0,0
3827,43.0,19,132.0,90089,1.0,5.0,1.0,0,0.0,0.0,0,0.0,0
3828,39.0,14,128.0,93943,2.0,3.9,1.0,196,0.0,0.0,1,0.0,0
3829,31.0,6,44.0,95616,4.0,0.8,1.0,122,0.0,0.0,1,0.0,0
3830,65.0,39,44.0,92038,1.0,0.5,3.0,0,0.0,0.0,1,1.0,0
3831,34.0,8,34.0,92130,2.0,2.0,3.0,0,1.0,0.0,1,0.0,0
3832,37.0,12,132.0,90089,2.0,3.9,1.0,0,0.0,0.0,0,0.0,0
3833,62.0,38,158.0,90230,2.0,2.1,1.0,0,0.0,0.0,0,1.0,0
3834,33.0,9,83.0,93943,1.0,0.1,1.0,0,0.0,0.0,1,0.0,0
3835,48.0,22,28.0,94720,1.0,1.4,3.0,75,0.0,0.0,1,0.0,0
3836,33.0,9,131.0,90065,3.0,2.2,3.0,0,1.0,0.0,0,0.0,1
3837,45.0,19,31.0,95616,3.0,0.5,2.0,0,0.0,0.0,1,1.0,0
3838,44.0,19,40.0,92350,4.0,0.0,2.0,0,0.0,0.0,1,0.0,0
3839,37.0,11,71.0,94501,2.0,1.8,1.0,127,1.0,0.0,0,0.0,0
3840,31.0,5,42.0,93010,2.0,2.0,3.0,0,0.0,0.0,1,0.0,0
3841,56.0,31,35.0,95211,3.0,0.1,2.0,114,0.0,0.0,0,0.0,0
3842,30.0,4,81.0,94305,2.0,0.2,1.0,0,0.0,0.0,1,0.0,0
3843,61.0,35,91.0,95136,2.0,2.0,1.0,0,0.0,0.0,1,0.0,0
3844,32.0,7,129.0,94720,4.0,5.2,2.0,0,0.0,0.0,0,1.0,1
3845,51.0,27,75.0,95828,1.0,2.7,1.0,0,0.0,0.0,0,0.0,0
3846,26.0,1,54.0,94061,4.0,0.6,2.0,230,0.0,0.0,0,0.0,0
3847,31.0,5,43.0,94720,1.0,1.5,1.0,0,0.0,0.0,0,0.0,0
3848,43.0,18,94.0,94110,4.0,1.1,2.0,0,0.0,0.0,0,0.0,0
3849,57.0,32,84.0,93106,4.0,1.3,3.0,0,0.0,0.0,0,1.0,0
3850,42.0,18,34.0,92653,1.0,2.0,2.0,0,1.0,0.0,0,0.0,0
3851,48.0,23,15.0,94061,4.0,0.8,1.0,0,0.0,0.0,1,0.0,0
3852,46.0,21,99.0,90277,2.0,3.8,3.0,194,0.0,0.0,1,0.0,0
3853,33.0,7,15.0,92152,1.0,0.4,2.0,82,1.0,1.0,1,1.0,0
3854,45.0,21,83.0,94105,4.0,2.0,3.0,0,0.0,0.0,1,0.0,0
3855,31.0,6,83.0,94720,4.0,1.8,3.0,0,0.0,0.0,1,0.0,0
3856,42.0,18,143.0,95630,1.0,1.7,1.0,0,1.0,0.0,1,0.0,0
3857,56.0,30,81.0,90401,4.0,2.6,3.0,0,0.0,0.0,1,0.0,0
3858,63.0,39,39.0,91711,1.0,1.9,2.0,0,0.0,0.0,0,0.0,0
3859,42.0,18,158.0,92124,2.0,0.4,2.0,277,0.0,0.0,0,1.0,1
3860,50.0,24,62.0,90245,1.0,1.4,3.0,0,0.0,0.0,0,0.0,0
3861,31.0,6,64.0,92121,2.0,0.1,1.0,0,0.0,0.0,1,1.0,0
3862,65.0,40,29.0,90025,1.0,1.5,2.0,0,0.0,0.0,0,0.0,0
3863,60.0,34,64.0,94104,3.0,2.5,1.0,0,0.0,0.0,1,0.0,0
3864,34.0,10,21.0,91770,4.0,0.7,2.0,0,0.0,0.0,1,0.0,0
3865,62.0,32,142.0,95112,2.0,2.8,3.0,0,0.0,0.0,0,1.0,1
3866,56.0,30,64.0,93105,3.0,2.5,1.0,0,0.0,0.0,0,0.0,0
3867,51.0,25,40.0,91401,4.0,1.8,1.0,0,1.0,0.0,0,1.0,0
3868,44.0,19,61.0,94080,3.0,2.7,2.0,0,0.0,0.0,0,0.0,0
3869,41.0,16,44.0,92037,1.0,0.3,3.0,0,0.0,0.0,0,0.0,0
3870,43.0,16,78.0,95670,3.0,2.67,2.0,161,0.0,0.0,1,1.0,0
3871,25.0,0,25.0,94596,2.0,0.9,3.0,0,0.0,0.0,0,0.0,0
3872,40.0,16,125.0,91304,2.0,1.9,1.0,0,0.0,0.0,0,1.0,0
3873,53.0,29,63.0,94720,2.0,1.0,3.0,0,0.0,0.0,1,0.0,0
3874,54.0,30,54.0,94550,1.0,1.6,3.0,185,0.0,0.0,1,0.0,0
3875,36.0,12,92.0,94709,2.0,0.0,1.0,184,0.0,0.0,0,0.0,0
3876,26.0,2,119.0,95351,2.0,0.6,1.0,381,0.0,0.0,1,1.0,0
3877,35.0,11,40.0,91784,1.0,2.4,2.0,0,0.0,0.0,1,0.0,0
3878,29.0,4,41.0,93105,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0
3879,35.0,11,81.0,92064,2.0,0.0,1.0,0,0.0,0.0,1,1.0,0
3880,28.0,4,101.0,95136,3.0,2.5,1.0,270,0.0,0.0,0,0.0,0
3881,48.0,24,25.0,90024,4.0,0.5,2.0,0,0.0,0.0,0,0.0,0
3882,46.0,20,55.0,91016,1.0,1.5,2.0,0,1.0,0.0,0,0.0,0
3883,31.0,7,43.0,92646,1.0,2.1,3.0,166,0.0,0.0,0,1.0,0
3884,40.0,16,98.0,94534,2.0,1.8,2.0,98,0.0,0.0,1,0.0,0
3885,27.0,1,112.0,91330,4.0,2.3,3.0,402,0.0,0.0,1,1.0,0
3886,32.0,2,69.0,93943,4.0,4.0,3.0,102,0.0,0.0,1,0.0,0
3887,67.0,43,79.0,95616,4.0,1.7,2.0,215,0.0,1.0,1,1.0,0
3888,24.0,-2,118.0,92634,2.0,7.2,1.0,0,1.0,0.0,1,0.0,0
3889,45.0,18,81.0,95133,3.0,2.67,2.0,251,0.0,0.0,1,1.0,0
3890,26.0,0,19.0,93014,1.0,0.1,2.0,121,0.0,0.0,1,0.0,0
3891,42.0,17,139.0,91101,2.0,2.9,3.0,0,0.0,0.0,1,0.0,1
3892,65.0,40,63.0,94701,3.0,0.5,2.0,0,0.0,0.0,1,0.0,0
3893,59.0,33,102.0,91763,2.0,1.4,1.0,0,0.0,0.0,1,0.0,0
3894,30.0,5,40.0,92521,4.0,1.7,2.0,0,0.0,0.0,1,0.0,0
3895,32.0,6,44.0,92886,1.0,0.3,1.0,81,0.0,0.0,1,1.0,0
3896,36.0,12,59.0,94104,3.0,2.0,1.0,216,0.0,0.0,0,0.0,0
3897,48.0,24,224.0,93940,2.0,6.67,1.0,0,0.0,1.0,1,1.0,0
3898,56.0,31,64.0,90245,2.0,2.3,3.0,0,0.0,0.0,0,0.0,0
3899,44.0,20,129.0,96001,2.0,3.3,1.0,0,0.0,0.0,1,0.0,0
3900,60.0,34,43.0,92697,1.0,1.4,1.0,0,0.0,0.0,1,1.0,0
3901,51.0,27,12.0,92834,3.0,0.4,1.0,0,1.0,1.0,1,1.0,0
3902,34.0,10,53.0,94107,3.0,2.6,2.0,0,0.0,0.0,1,0.0,0
3903,45.0,21,39.0,93305,2.0,2.1,3.0,0,0.0,0.0,0,1.0,0
3904,47.0,23,65.0,93943,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0
3905,29.0,5,18.0,94122,1.0,0.4,3.0,94,0.0,0.0,1,1.0,0
3906,52.0,28,55.0,94596,1.0,1.6,3.0,0,0.0,0.0,0,0.0,0
3907,61.0,35,60.0,90245,1.0,2.5,3.0,0,0.0,0.0,1,0.0,0
3908,40.0,14,42.0,91330,2.0,0.3,1.0,187,0.0,0.0,1,0.0,0
3909,24.0,0,44.0,90638,3.0,0.1,2.0,0,0.0,0.0,0,0.0,0
3910,33.0,7,111.0,90245,2.0,1.3,1.0,0,0.0,0.0,1,0.0,0
3911,33.0,8,62.0,94596,1.0,1.0,1.0,0,0.0,0.0,1,0.0,0
3912,52.0,26,44.0,94025,2.0,0.8,3.0,148,0.0,0.0,0,1.0,0
3913,40.0,14,69.0,95348,1.0,1.5,3.0,0,0.0,0.0,0,0.0,0
3914,45.0,20,62.0,92064,3.0,0.8,3.0,172,0.0,0.0,1,0.0,0
3915,27.0,3,35.0,94080,1.0,1.8,2.0,0,0.0,0.0,0,0.0,0
3916,38.0,13,91.0,92037,1.0,2.8,1.0,0,0.0,0.0,1,1.0,0
3917,50.0,26,12.0,92121,1.0,0.2,1.0,96,0.0,0.0,0,0.0,0
3918,41.0,15,89.0,94608,3.0,0.1,1.0,292,0.0,0.0,1,0.0,0
3919,60.0,34,65.0,90024,4.0,1.7,2.0,0,1.0,0.0,1,0.0,0
3920,64.0,34,179.0,90024,2.0,4.5,3.0,400,0.0,0.0,0,0.0,1
3921,34.0,8,82.0,93106,2.0,1.5,3.0,0,1.0,1.0,1,1.0,0
3922,30.0,6,48.0,95812,1.0,1.2,1.0,0,0.0,0.0,1,0.0,0
3923,31.0,4,20.0,95616,4.0,1.5,2.0,0,0.0,0.0,1,0.0,0
3924,41.0,15,91.0,90502,1.0,2.8,3.0,330,1.0,0.0,1,0.0,0
3925,61.0,37,122.0,94609,2.0,6.0,1.0,0,0.0,0.0,1,0.0,0
3926,42.0,18,22.0,90717,1.0,1.4,3.0,0,0.0,0.0,1,0.0,0
3927,48.0,23,43.0,94301,2.0,1.3,1.0,0,0.0,0.0,1,0.0,0
3928,59.0,34,38.0,90291,4.0,1.7,1.0,0,0.0,0.0,0,1.0,0
3929,57.0,33,61.0,92115,3.0,2.67,1.0,0,0.0,0.0,1,0.0,0
3930,37.0,13,33.0,91773,4.0,0.4,2.0,0,0.0,0.0,0,0.0,0
3931,53.0,27,145.0,95605,1.0,2.9,1.0,345,0.0,0.0,0,0.0,0
3932,53.0,27,170.0,95003,1.0,1.0,1.0,0,0.0,0.0,1,0.0,0
3933,26.0,2,55.0,94305,3.0,0.7,2.0,0,0.0,0.0,1,0.0,0
3934,39.0,14,40.0,91302,1.0,2.5,3.0,0,0.0,0.0,1,0.0,0
3935,35.0,11,68.0,94923,2.0,0.0,1.0,126,0.0,0.0,0,1.0,0
3936,59.0,33,53.0,90034,3.0,2.5,1.0,0,0.0,0.0,1,0.0,0
3937,43.0,18,63.0,95616,3.0,0.8,3.0,0,1.0,0.0,0,0.0,0
3938,39.0,15,123.0,91604,2.0,2.2,1.0,92,0.0,0.0,0,1.0,0
3939,49.0,24,13.0,95929,2.0,0.0,1.0,0,0.0,0.0,1,0.0,0
3940,47.0,23,12.0,92110,4.0,0.2,1.0,102,0.0,0.0,0,1.0,0
3941,41.0,17,53.0,93727,2.0,2.5,1.0,102,0.0,0.0,1,0.0,0
3942,57.0,33,79.0,94588,1.0,2.7,2.0,294,0.0,0.0,1,1.0,0
3943,42.0,17,89.0,90095,1.0,0.1,2.0,170,0.0,0.0,1,0.0,0
3944,61.0,36,188.0,91360,1.0,9.3,2.0,0,0.0,0.0,0,0.0,1
3945,56.0,26,62.0,91320,3.0,1.4,3.0,0,0.0,0.0,1,0.0,0
3946,29.0,3,123.0,92821,3.0,5.6,3.0,428,0.0,0.0,1,0.0,1
3947,25.0,-1,40.0,93117,3.0,2.4,2.0,0,0.0,0.0,1,0.0,0
3948,32.0,8,119.0,94710,4.0,5.0,3.0,0,0.0,0.0,1,0.0,1
3949,37.0,12,123.0,94304,4.0,3.1,2.0,253,0.0,1.0,1,1.0,1
3950,31.0,5,23.0,93407,1.0,0.4,2.0,0,0.0,0.0,1,1.0,0
3951,38.0,14,62.0,94143,1.0,1.5,3.0,255,0.0,0.0,1,0.0,0
3952,40.0,14,69.0,92870,3.0,2.1,1.0,106,0.0,0.0,1,0.0,0
3953,61.0,36,124.0,94611,2.0,3.9,1.0,0,1.0,0.0,0,1.0,0
3954,50.0,26,52.0,93555,4.0,0.1,3.0,0,0.0,0.0,0,0.0,0
3955,32.0,7,134.0,93108,2.0,3.1,1.0,0,0.0,0.0,0,0.0,0
3956,62.0,36,58.0,94501,1.0,0.8,2.0,0,0.0,0.0,0,0.0,0
3957,62.0,37,45.0,90033,3.0,0.5,2.0,200,0.0,0.0,1,1.0,0
3958,40.0,15,75.0,95449,4.0,1.1,2.0,0,0.0,0.0,1,0.0,0
3959,59.0,34,23.0,90009,4.0,0.4,2.0,78,0.0,0.0,0,0.0,0
3960,43.0,19,123.0,91107,3.0,1.3,1.0,0,0.0,0.0,1,0.0,1
3961,62.0,37,48.0,92028,3.0,2.2,1.0,0,0.0,0.0,0,0.0,0
3962,48.0,22,145.0,95482,1.0,0.3,1.0,140,0.0,0.0,1,0.0,0
3963,29.0,5,31.0,93014,1.0,1.0,3.0,0,0.0,0.0,0,0.0,0
3964,58.0,32,38.0,93106,3.0,2.2,3.0,0,0.0,0.0,1,0.0,0
3965,43.0,18,78.0,94025,4.0,1.9,3.0,0,0.0,0.0,0,0.0,0
3966,39.0,15,94.0,91941,2.0,1.9,1.0,0,0.0,0.0,1,0.0,0
3967,33.0,7,84.0,95051,1.0,2.9,3.0,0,0.0,0.0,1,0.0,0
3968,40.0,15,22.0,94306,1.0,0.6,3.0,0,0.0,0.0,1,0.0,0
3969,28.0,3,78.0,93108,4.0,0.2,1.0,0,0.0,0.0,1,1.0,0
3970,38.0,11,75.0,94305,3.0,2.33,2.0,0,0.0,0.0,1,0.0,0
3971,65.0,40,71.0,95060,3.0,2.2,1.0,0,0.0,0.0,0,1.0,0
3972,35.0,11,24.0,95616,1.0,0.5,3.0,0,0.0,0.0,1,1.0,0
3973,29.0,5,112.0,94998,2.0,4.33,1.0,0,0.0,0.0,1,1.0,0
3974,61.0,35,53.0,90064,1.0,2.8,2.0,167,0.0,0.0,1,0.0,0
3975,46.0,21,41.0,94305,1.0,0.5,3.0,0,0.0,0.0,0,0.0,0
3976,50.0,23,25.0,91330,1.0,0.5,2.0,0,0.0,0.0,1,0.0,0
3977,60.0,33,42.0,90277,4.0,2.5,2.0,194,0.0,0.0,1,0.0,0
3978,54.0,27,51.0,94309,3.0,1.0,2.0,113,1.0,1.0,1,1.0,0
3979,43.0,18,19.0,92325,2.0,0.3,2.0,0,0.0,0.0,1,0.0,0
3980,38.0,14,90.0,93010,2.0,0.0,1.0,258,1.0,1.0,1,1.0,0
3981,46.0,22,89.0,92866,4.0,1.4,2.0,0,0.0,0.0,1,0.0,0
3982,64.0,39,22.0,92691,3.0,0.5,1.0,0,1.0,1.0,1,1.0,0
3983,24.0,0,119.0,94566,1.0,1.5,1.0,0,0.0,0.0,1,0.0,0
3984,39.0,13,93.0,93555,4.0,3.6,3.0,0,0.0,0.0,1,0.0,1
3985,34.0,8,18.0,95741,4.0,0.3,1.0,0,0.0,0.0,0,0.0,0
3986,65.0,40,32.0,90095,1.0,1.1,3.0,120,0.0,0.0,1,0.0,0
3987,38.0,14,182.0,92152,3.0,2.6,3.0,0,0.0,1.0,1,1.0,1
3988,62.0,36,19.0,95833,2.0,0.2,3.0,0,0.0,0.0,1,1.0,0
3989,59.0,35,85.0,91330,1.0,3.4,3.0,0,0.0,1.0,0,1.0,1
3990,49.0,25,90.0,92709,4.0,1.4,2.0,0,1.0,0.0,1,0.0,0
3991,57.0,32,59.0,95014,2.0,3.7,1.0,134,0.0,0.0,1,0.0,0
3992,64.0,38,84.0,94571,1.0,2.0,1.0,0,0.0,0.0,0,0.0,0
3993,47.0,22,95.0,93311,2.0,3.9,2.0,0,0.0,0.0,0,0.0,1
3994,30.0,6,13.0,93555,3.0,0.9,3.0,0,0.0,0.0,1,0.0,0
3995,42.0,18,88.0,92675,4.0,0.8,1.0,0,0.0,0.0,1,1.0,0
3996,53.0,28,34.0,92697,2.0,0.6,3.0,0,0.0,0.0,1,1.0,0
3997,50.0,24,11.0,94501,4.0,0.6,3.0,0,0.0,0.0,0,1.0,0
3998,62.0,38,80.0,94545,4.0,1.7,2.0,0,0.0,0.0,0,0.0,0
3999,34.0,10,41.0,94102,1.0,1.33,1.0,0,0.0,0.0,0,1.0,0
4000,47.0,21,90.0,90245,2.0,0.8,3.0,0,0.0,0.0,0,0.0,0
4001,62.0,37,93.0,93003,3.0,3.0,3.0,0,0.0,1.0,1,1.0,1
4002,61.0,35,81.0,94709,4.0,1.9,2.0,0,0.0,0.0,0,0.0,0
4003,59.0,34,60.0,94015,2.0,2.8,1.0,0,0.0,0.0,1,0.0,0
4004,47.0,21,39.0,92612,3.0,0.6,2.0,0,0.0,0.0,1,1.0,0
4005,65.0,39,22.0,92507,3.0,0.7,2.0,0,0.0,0.0,0,0.0,0
4006,56.0,32,32.0,95827,2.0,0.8,1.0,79,1.0,0.0,1,0.0,0
4007,56.0,32,28.0,92130,1.0,1.2,3.0,0,0.0,0.0,1,0.0,0
4008,31.0,7,35.0,91745,2.0,1.0,2.0,0,0.0,0.0,0,1.0,0
4009,61.0,31,154.0,94555,3.0,7.5,3.0,351,0.0,1.0,1,1.0,1
4010,42.0,18,189.0,91605,2.0,7.6,1.0,0,0.0,0.0,1,0.0,0
4011,44.0,19,40.0,94618,4.0,1.9,3.0,84,0.0,0.0,0,0.0,0
4012,47.0,21,88.0,94304,2.0,1.7,2.0,0,0.0,0.0,1,0.0,0
4013,30.0,6,124.0,91320,2.0,0.6,1.0,0,0.0,0.0,1,0.0,0
4014,62.0,38,23.0,91304,2.0,0.3,3.0,0,0.0,0.0,0,0.0,0
4015,56.0,32,23.0,94720,4.0,0.7,1.0,0,0.0,0.0,1,1.0,0
4016,25.0,-1,139.0,93106,2.0,2.0,1.0,0,0.0,0.0,0,1.0,0
4017,53.0,28,173.0,91614,4.0,2.7,1.0,427,0.0,0.0,1,0.0,1
4018,26.0,0,42.0,92009,4.0,1.3,3.0,153,0.0,0.0,1,0.0,0
4019,59.0,35,161.0,94301,1.0,2.9,1.0,160,0.0,0.0,0,1.0,0
4020,62.0,36,28.0,95020,3.0,0.7,2.0,0,0.0,0.0,1,0.0,0
4021,58.0,32,191.0,93943,4.0,5.2,3.0,194,0.0,0.0,0,1.0,1
4022,40.0,14,42.0,90638,2.0,0.3,1.0,106,0.0,0.0,0,1.0,0
4023,35.0,5,81.0,94234,4.0,4.0,3.0,0,0.0,0.0,1,0.0,0
4024,51.0,25,175.0,90089,3.0,0.7,1.0,312,0.0,0.0,0,0.0,1
4025,41.0,15,82.0,94720,3.0,0.1,1.0,0,0.0,0.0,1,0.0,0
4026,51.0,27,53.0,94114,1.0,1.8,3.0,0,0.0,0.0,0,1.0,0
4027,27.0,1,142.0,92038,3.0,5.5,1.0,0,0.0,0.0,0,0.0,1
4028,46.0,21,42.0,93727,4.0,1.9,3.0,0,0.0,0.0,1,0.0,0
4029,46.0,20,64.0,94117,4.0,2.9,1.0,189,0.0,0.0,0,0.0,0
4030,31.0,5,90.0,94301,2.0,1.3,1.0,0,1.0,0.0,1,0.0,0
4031,58.0,32,44.0,92354,1.0,0.8,2.0,0,0.0,0.0,0,0.0,0
4032,42.0,18,29.0,91320,1.0,0.3,3.0,0,0.0,0.0,1,0.0,0
4033,59.0,35,93.0,94301,2.0,1.6,1.0,0,0.0,0.0,0,1.0,0
4034,54.0,24,69.0,93117,3.0,1.4,3.0,132,0.0,0.0,1,0.0,0
4035,35.0,11,82.0,94022,2.0,1.7,2.0,0,0.0,0.0,1,1.0,0
4036,34.0,9,180.0,93955,2.0,6.5,3.0,0,0.0,1.0,1,0.0,1
4037,46.0,21,13.0,93117,2.0,0.7,3.0,0,0.0,0.0,1,0.0,0
4038,52.0,28,72.0,91335,1.0,0.0,1.0,178,0.0,0.0,0,0.0,0
4039,55.0,30,54.0,91367,3.0,1.7,1.0,0,0.0,0.0,1,0.0,0
4040,34.0,9,104.0,92152,1.0,4.6,1.0,0,0.0,0.0,1,1.0,0
4041,57.0,32,44.0,90266,2.0,1.9,2.0,157,0.0,0.0,0,0.0,0
4042,45.0,19,40.0,95060,1.0,0.2,1.0,0,1.0,1.0,1,1.0,0
4043,29.0,3,190.0,92612,2.0,4.5,1.0,246,0.0,0.0,1,1.0,0
4044,49.0,23,64.0,94588,4.0,2.6,1.0,0,0.0,0.0,1,1.0,0
4045,36.0,11,9.0,90266,2.0,0.3,2.0,99,1.0,0.0,0,0.0,0
4046,57.0,31,38.0,94720,4.0,0.7,2.0,0,0.0,0.0,1,0.0,0
4047,25.0,0,72.0,94303,3.0,2.6,3.0,0,0.0,0.0,1,0.0,0
4048,43.0,17,82.0,94114,1.0,5.2,1.0,79,0.0,0.0,1,0.0,0
4049,27.0,2,48.0,90049,2.0,1.6,3.0,119,1.0,0.0,1,0.0,0
4050,54.0,28,82.0,94122,4.0,2.6,3.0,294,0.0,0.0,0,0.0,0
4051,53.0,26,14.0,94590,2.0,1.0,2.0,83,0.0,0.0,0,0.0,0
4052,55.0,29,162.0,93105,1.0,2.9,1.0,0,0.0,0.0,1,1.0,0
4053,43.0,19,54.0,94608,2.0,1.7,1.0,0,0.0,0.0,1,0.0,0
4054,35.0,11,90.0,94720,2.0,0.0,1.0,0,0.0,0.0,0,0.0,0
4055,59.0,34,64.0,94116,4.0,1.7,1.0,0,0.0,0.0,0,0.0,0
4056,42.0,18,65.0,93460,3.0,2.1,3.0,0,0.0,0.0,1,1.0,0
4057,51.0,25,113.0,91320,2.0,6.3,1.0,0,0.0,0.0,0,0.0,0
4058,57.0,32,38.0,90740,2.0,2.1,3.0,0,0.0,0.0,0,0.0,0
4059,39.0,15,65.0,92037,1.0,1.5,3.0,0,0.0,0.0,0,0.0,0
4060,53.0,27,39.0,91330,4.0,1.5,3.0,0,0.0,0.0,1,0.0,0
4061,31.0,6,174.0,93023,2.0,6.7,1.0,0,0.0,0.0,1,1.0,0
4062,33.0,3,59.0,91040,2.0,1.75,3.0,0,0.0,0.0,1,0.0,0
4063,38.0,14,43.0,95053,2.0,1.7,1.0,0,0.0,0.0,1,0.0,0
4064,47.0,21,24.0,94108,2.0,0.1,3.0,0,0.0,0.0,0,1.0,0
4065,63.0,39,50.0,94402,1.0,0.0,2.0,166,0.0,0.0,0,0.0,0
4066,44.0,19,68.0,94305,1.0,3.7,3.0,0,0.0,0.0,1,0.0,0
4067,61.0,37,61.0,94122,3.0,2.0,3.0,0,0.0,0.0,1,0.0,0
4068,52.0,28,21.0,94025,4.0,0.5,2.0,0,0.0,0.0,1,0.0,0
4069,59.0,34,21.0,95035,2.0,0.5,2.0,0,0.0,0.0,1,0.0,0
4070,56.0,32,31.0,94596,4.0,1.3,1.0,0,0.0,0.0,0,0.0,0
4071,58.0,33,70.0,94720,4.0,0.7,1.0,0,1.0,0.0,0,0.0,0
4072,30.0,6,25.0,94304,3.0,1.0,2.0,135,0.0,0.0,0,1.0,0
4073,42.0,17,78.0,92521,1.0,1.0,3.0,0,0.0,0.0,1,0.0,0
4074,51.0,27,19.0,92120,1.0,0.2,1.0,0,0.0,0.0,0,0.0,0
4075,60.0,35,23.0,94608,1.0,0.3,3.0,0,0.0,0.0,1,0.0,0
4076,30.0,4,40.0,90601,4.0,0.8,1.0,0,0.0,0.0,1,0.0,0
4077,49.0,23,22.0,92220,1.0,0.3,3.0,0,0.0,0.0,0,0.0,0
4078,26.0,0,71.0,92093,4.0,1.8,2.0,0,1.0,0.0,1,0.0,0
